Fase,Curso,Codigo,Nota_Real,Nota_Simulada,Erro
3,Ciências Bioanalíticas,0504-9819,111.6,148.0,36.4
3,Farmácia Biomédica,0504-9832,,155.5,
3,Português,0505-8393,140.0,147.8,7.8
3,Arqueologia,0505-9006,137.0,142.0,5.0
3,Estudos Artísticos,0505-9132,167.0,152.5,-14.5
3,Estudos Clássicos,0505-9133,139.0,135.8,-3.2
3,Estudos Europeus,0505-9135,,160.5,
3,Filosofia,0505-9139,140.5,143.0,2.5
3,Geografia,0505-9143,135.0,139.5,4.5
3,História,0505-9181,158.0,186.0,28.0
3,História da Arte,0505-9182,145.0,160.5,15.5
3,Ciência da Informação,0505-9694,138.8,136.2,-2.6
3,Jornalismo e Comunicação,0505-9773,165.0,190.0,25.0
3,Línguas Modernas,0505-9779,158.0,191.0,33.0
3,"Turismo, Território e Patrimónios",0505-L109,138.5,141.8,3.3
3,Medicina Dentária,0506-9548,181.8,200.0,18.2
3,Medicina,0506-9813,,200.0,
3,Ciências da Educação,0507-9026,143.5,143.5,0.0
3,Psicologia,0507-9219,172.8,200.0,27.2
3,Serviço Social,0507-9238,159.0,170.5,11.5
3,Ciências do Desporto,0508-9707,145.0,139.5,-5.5
3,Biologia Humana,0602-8262,132.0,146.0,14.0
3,Biologia,0602-9011,128.2,164.0,35.8
3,Biologia e Geologia,0602-9012,117.3,133.5,16.2
3,Biotecnologia,0602-9016,126.6,140.0,13.4
3,Engenharia Informática,0602-9119,133.9,95.0,-38.9
3,Geografia,0602-9143,,130.5,
3,Engenharia Mecatrónica,0602-9751,,115.0,
3,Enologia,0602-9752,121.0,95.0,-26.0
3,Física e Química,0602-9760,,140.0,
3,Ciência e Tecnologia Animal,0602-9818,138.9,95.0,-43.9
3,Medicina Veterinária,0602-9847,170.3,190.5,20.2
3,Ecologia e Ambiente,0602-L090,112.7,102.5,-10.2
3,Design,0603-9069,121.5,152.8,31.3
3,Teatro,0603-9243,139.3,144.0,4.7
3,Arquitetura,0603-9257,132.0,159.5,27.5
3,Artes Plásticas e Multimédia,0603-9347,138.3,95.0,-43.3
3,História e Arqueologia,0604-8251,137.9,142.5,4.6
3,Ciências da Educação,0604-9026,129.9,95.0,-34.9
3,Economia,0604-9081,130.3,95.0,-35.3
3,Gestão,0604-9147,153.6,158.5,4.9
3,Psicologia,0604-9219,165.2,194.0,28.8
3,Relações Internacionais,0604-9229,,157.0,
3,Sociologia,0604-9240,134.9,95.0,-39.9
3,Turismo,0604-9254,,131.5,
3,Património Cultural,0604-9787,135.2,125.0,-10.2
3,Línguas e Literaturas,0604-L047,134.1,149.0,14.9
3,Estudos de Filosofia e de Cultura Contemporânea,0604-L173,129.8,95.0,-34.8
3,Ciências do Desporto,0605-9707,143.2,95.0,-48.2
3,Reabilitação Psicomotora,0605-9841,135.6,136.5,0.9
3,Ciências Biomédicas e da Saúde,0605-L256,154.0,185.5,31.5
3,Ciências da Nutrição,0901-9554,,163.0,
3,Medicina,0901-9813,,200.0,
3,Sociologia (regime pós-laboral),0902-8109,146.0,137.0,-9.0
3,Arqueologia,0902-9006,139.0,152.5,13.5
3,Ciência Política e Relações Internacionais,0902-9020,164.5,198.2,33.7
3,Ciências da Comunicação,0902-9023,172.5,200.0,27.5
3,Ciências da Linguagem,0902-9040,161.5,153.0,-8.5
3,Ciências Musicais,0902-9046,136.5,137.0,0.5
3,Filosofia,0902-9139,,192.5,
3,Geografia e Planeamento Regional,0902-9145,139.0,133.2,-5.8
3,História,0902-9181,157.0,196.5,39.5
3,História da Arte,0902-9182,,148.0,
3,"Línguas, Literaturas e Culturas",0902-9204,178.0,95.0,-83.0
3,Sociologia,0902-9240,161.0,151.5,-9.5
3,Antropologia,0902-9448,145.5,95.0,-50.5
3,Estudos Portugueses,0902-9917,,140.5,
3,Conservação - Restauro,0903-8036,144.8,155.0,10.2
3,Bioquímica,0903-9015,159.0,198.5,39.5
3,Engenharia Civil,0903-9089,,132.5,
3,Engenharia de Materiais,0903-9096,122.8,141.0,18.2
3,Engenharia do Ambiente,0903-9099,151.6,144.5,-7.1
3,Engenharia e Gestão Industrial,0903-9104,165.2,166.5,1.3
3,Engenharia Física,0903-9113,,200.0,
3,Engenharia Geológica,0903-9116,140.6,130.5,-10.1
3,Engenharia Informática,0903-9119,164.6,158.5,-6.1
3,Engenharia Mecânica,0903-9123,,170.5,
3,Engenharia Química e Biológica,0903-9126,130.6,148.5,17.9
3,Matemática,0903-9209,139.8,156.0,16.2
3,Química Aplicada,0903-9224,,154.5,
3,Biologia Celular e Molecular,0903-9348,,200.0,
3,Engenharia Biomédica,0903-9455,175.6,200.0,24.4
3,Matemática Aplicada à Gestão do Risco,0903-L167,161.8,166.0,4.2
3,Engenharia Eletrotécnica e de Computadores,0903-L209,137.0,95.0,-42.0
3,Engenharia de Micro e Nanotecnologias,0903-L231,121.2,135.5,14.3
3,Economia,0904-9081,,200.0,
3,Gestão,0904-9147,,200.0,
3,Sistemas e Tecnologias de Informação,0906-8259,,200.0,
3,Gestão de Informação,0906-9155,,200.0,
3,Ciência de Dados,0906-L188,,200.0,
3,Direito,0911-9078,177.0,197.8,20.8
3,Geografia e Planeamento,1000-8183,134.8,133.2,-1.6
3,Optometria e Ciências da Visão,1000-8184,140.0,95.0,-45.0
3,Direito (regime pós-laboral),1000-8358,169.6,188.0,18.4
3,Educação (regime pós-laboral),1000-8427,,133.5,
3,Design de Produto,1000-8494,157.0,95.0,-62.0
3,Administração Pública,1000-9002,159.4,189.0,29.6
3,Arqueologia,1000-9006,142.0,142.5,0.5
3,Biologia e Geologia,1000-9012,155.6,147.0,-8.6
3,Bioquímica,1000-9015,132.8,146.5,13.7
3,Ciência Política,1000-9019,154.6,186.0,31.4
3,Ciências da Comunicação,1000-9023,166.0,189.5,23.5
3,Contabilidade,1000-9056,,195.2,
3,Direito,1000-9078,176.8,200.0,23.2
3,Economia,1000-9081,167.2,174.5,7.3
3,Engenharia e Gestão Industrial,1000-9104,,200.0,
3,Engenharia Física,1000-9113,,154.5,
3,Engenharia Informática,1000-9119,170.0,164.5,-5.5
3,Engenharia Mecânica,1000-9123,161.8,160.5,-1.3
3,Engenharia Têxtil,1000-9127,132.6,116.0,-16.6
3,Estudos Culturais,1000-9134,,177.5,
3,Filosofia,1000-9139,144.4,142.8,-1.6
3,Física,1000-9141,,113.0,
3,Geologia,1000-9146,125.4,95.0,-30.4
3,Gestão,1000-9147,187.4,200.0,12.6
3,História,1000-9181,150.0,180.2,30.2
3,Línguas Aplicadas,1000-9192,,191.5,
3,Línguas e Literaturas Europeias,1000-9195,,189.5,
3,Marketing,1000-9205,174.6,192.8,18.2
3,Matemática,1000-9209,,159.5,
3,Psicologia,1000-9219,170.6,200.0,29.4
3,Relações Internacionais,1000-9229,161.0,188.5,27.5
3,Sociologia,1000-9240,154.8,144.8,-10.0
3,Teatro,1000-9243,142.8,155.0,12.2
3,Arquitetura,1000-9257,170.5,200.0,29.5
3,Educação,1000-9353,156.0,149.5,-6.5
3,Ciências do Ambiente,1000-9379,129.6,95.0,-34.6
3,Estatística Aplicada,1000-9381,141.6,95.0,-46.6
3,Ciências da Computação,1000-9397,144.8,95.0,-49.8
3,Engenharia Biomédica,1000-9455,,200.0,
3,Design e Marketing de Moda,1000-9499,153.2,196.0,42.8
3,Biologia Aplicada,1000-9688,,156.5,
3,Negócios Internacionais,1000-9785,160.4,95.0,-65.4
3,Medicina,1000-9813,,200.0,
3,Artes Visuais,1000-9817,,188.0,
3,Educação Básica,1000-9853,157.2,155.8,-1.4
3,Estudos Portugueses,1000-9917,149.8,145.8,-4.0
3,Criminologia e Justiça Criminal,1000-L078,170.0,193.5,23.5
3,Estudos Orientais: Estudos Chineses e Japoneses,1000-L147,148.2,144.5,-3.7
3,Ciência de Dados,1000-L188,,137.2,
3,Engenharia e Gestão de Sistemas de Informação,1000-L215,168.8,95.0,-73.8
3,Engenharia Eletrónica Industrial e Computadores,1000-L218,122.8,95.0,-27.8
3,Engenharia Aeroespacial,1000-L221,,200.0,
3,Engenharia de Polímeros,1000-L229,,133.5,
3,Ciências da Nutrição,1101-9554,150.3,185.5,35.2
3,Arquitetura,1102-9257,,200.0,
3,Arquitetura Paisagista,1103-8258,132.0,153.0,21.0
3,Biologia,1103-9011,160.5,195.0,34.5
3,Bioquímica,1103-9015,,200.0,
3,Engenharia Agronómica,1103-9086,,115.8,
3,Engenharia Física,1103-9113,,173.5,
3,Física,1103-9141,176.8,114.0,-62.8
3,Geologia,1103-9146,138.5,138.0,-0.5
3,Matemática,1103-9209,135.5,160.5,25.0
3,Ciência de Computadores,1103-9696,147.0,156.0,9.0
3,Ciências e Tecnologia do Ambiente,1103-9709,,133.0,
3,Engenharia Geoespacial,1103-L096,,130.5,
3,Inteligência Artificial e Ciência de Dados,1103-L227,,200.0,
3,Economia,1104-9081,175.3,179.5,4.2
3,Gestão,1104-9147,180.0,200.0,20.0
3,Engenharia de Materiais,1105-9096,,151.0,
3,Engenharia e Gestão Industrial,1105-9104,,200.0,
3,Engenharia Mecânica,1105-9123,,200.0,
3,Engenharia Química,1105-9125,,200.0,
3,Bioengenharia,1105-9540,,200.0,
3,Engenharia Eletrotécnica e de Computadores,1105-L209,,141.0,
3,Engenharia Informática e Computação,1105-L224,,200.0,
3,Engenharia de Minas e Geo-Ambiente,1105-L236,147.3,95.0,-52.3
3,Ciências Farmacêuticas,1106-9494,150.0,154.0,4.0
3,Arqueologia,1107-9006,141.2,154.0,12.8
3,Ciências da Comunicação,1107-9023,183.8,200.0,16.2
3,Ciências da Linguagem,1107-9040,169.2,95.0,-74.2
3,Filosofia,1107-9139,143.6,147.0,3.4
3,Geografia,1107-9143,143.6,95.0,-48.6
3,História,1107-9181,166.0,190.2,24.2
3,História da Arte,1107-9182,145.4,95.0,-50.4
3,Línguas Aplicadas,1107-9192,181.8,95.0,-86.8
3,Línguas e Relações Internacionais,1107-9197,182.4,95.0,-87.4
3,"Línguas, Literaturas e Culturas",1107-9204,176.0,95.0,-81.0
3,Sociologia,1107-9240,152.2,95.0,-57.2
3,Ciência da Informação,1107-9694,172.2,143.0,-29.2
3,Literatura e Estudos Interartes,1107-L251,189.4,95.0,-94.4
3,Medicina,1108-9813,,200.0,
3,Ciências da Educação,1109-9026,161.0,186.0,25.0
3,Psicologia,1109-9219,185.0,200.0,15.0
3,Ciências do Meio Aquático,1110-9708,153.0,181.0,28.0
3,Medicina,1110-9813,,200.0,
3,Medicina Veterinária,1110-9847,,195.0,
3,Ciências do Desporto,1111-9707,,175.0,
3,Medicina Dentária,1113-9548,179.3,200.0,20.7
3,Criminologia,1114-9066,168.6,194.0,25.4
3,Direito,1114-9078,187.8,199.0,11.2
3,Engenharia Agronómica,1201-9086,,116.5,
3,Medicina Veterinária,1201-9847,175.9,195.5,19.6
3,Animação Sociocultural,1202-9005,128.6,120.5,-8.1
3,Ciências da Comunicação,1202-9023,144.8,95.0,-49.8
3,Gestão,1202-9147,149.8,162.0,12.2
3,Línguas e Relações Empresariais,1202-9196,154.4,95.0,-59.4
3,"Línguas, Literaturas e Culturas",1202-9204,151.7,95.0,-56.7
3,Psicologia,1202-9219,162.8,95.0,-67.8
3,Serviço Social,1202-9238,,141.8,
3,Turismo,1202-9254,136.9,95.0,-41.9
3,Teatro e Artes Performativas,1202-9803,140.7,123.8,-16.9
3,Educação Básica,1202-9853,145.0,95.0,-50.0
3,Comunicação e Multimédia,1203-9052,136.8,135.0,-1.8
3,Engenharia e Gestão Industrial,1203-9104,145.0,95.0,-50.0
3,Engenharia Física,1203-9113,,131.5,
3,Engenharia Informática,1203-9119,139.7,95.0,-44.7
3,Engenharia Biomédica,1203-9455,148.3,147.0,-1.3
3,Matemática Aplicada e Ciência de Dados,1203-L193,127.7,108.0,-19.7
3,Engenharia Eletrotécnica e de Computadores,1203-L209,130.1,125.5,-4.6
3,Design Sustentável,1203-L253,128.9,101.2,-27.7
3,Biologia,1204-9011,,157.0,
3,Bioquímica,1204-9015,132.1,141.0,8.9
3,Ciências do Ambiente,1204-9379,106.2,131.5,25.3
3,Ciências da Nutrição,1204-9554,118.0,145.0,27.0
3,Ciências do Desporto,1204-9707,146.5,142.5,-4.0
3,Genética e Biotecnologia,1204-9761,125.2,151.0,25.8
3,Design,1306-9069,140.9,95.0,-45.9
3,Línguas e Relações Empresariais,1306-9196,,138.5,
3,Psicologia,1306-9219,,177.5,
3,Artes Visuais,1306-9817,164.8,95.0,-69.8
3,Estudos de Cultura,1306-L150,120.0,96.5,-23.5
3,Bioquímica,1307-9015,120.9,95.0,-25.9
3,Engenharia Civil,1307-9089,,125.0,
3,Engenharia Eletrónica e Telecomunicações,1307-9107,,152.0,
3,Matemática,1307-9209,144.6,95.0,-49.6
3,Engenharia de Computadores,1307-L208,,100.5,
3,Economia,1308-9081,138.9,95.0,-43.9
3,Gestão,1308-9147,184.0,140.5,-43.5
3,Educação Física e Desporto,1308-9736,,140.0,
3,Educação Básica,1308-9853,,106.2,
3,Ciclo Básico de Medicina,1309-8083,,200.0,
3,Biologia,1309-9011,145.1,95.0,-50.1
3,Enfermagem,1320-9500,,179.5,
3,Direção e Gestão Hoteleira,1321-9076,159.4,120.5,-38.9
3,Design,1501-9069,,200.0,
3,Design de Moda,1501-9071,,200.0,
3,Arquitetura,1501-9257,,200.0,
3,Desenho,1502-8399,,196.0,
3,Design de Equipamento,1502-9072,172.5,161.5,-11.0
3,Escultura,1502-9754,167.5,159.0,-8.5
3,Pintura,1502-9790,,161.5,
3,Arte Multimédia,1502-9904,,161.5,
3,Ciências da Arte e do Património,1502-L010,,155.0,
3,Biologia,1503-9011,,179.0,
3,Bioquímica,1503-9015,,158.0,
3,Engenharia Física,1503-9113,,172.0,
3,Engenharia Informática,1503-9119,,167.0,
3,Física,1503-9141,,196.0,
3,Geologia,1503-9146,,147.5,
3,Matemática,1503-9209,,159.0,
3,"Meteorologia, Oceanografia e Geofísica",1503-9212,,126.5,
3,Química,1503-9223,,146.0,
3,Estatística Aplicada,1503-9381,,145.5,
3,Matemática Aplicada,1503-9385,,159.0,
3,Tecnologias de Informação,1503-L079,,148.5,
3,Engenharia Biomédica e Biofísica,1503-L204,,170.0,
3,Engenharia da Energia e Ambiente,1503-L214,,130.5,
3,Direito (regime pós-laboral),1504-8358,153.5,169.2,15.7
3,Direito,1504-9078,159.0,192.8,33.8
3,Ciências Farmacêuticas,1505-9494,151.5,190.5,39.0
3,"Estudos Artísticos, variante de Artes do Espetáculo",1506-8104,174.5,188.0,13.5
3,Artes e Humanidades,1506-8413,137.0,146.5,9.5
3,Estudos Gerais,1506-8458,148.0,162.0,14.0
3,Arqueologia,1506-9006,140.5,137.5,-3.0
3,Ciências da Linguagem,1506-9040,139.5,140.8,1.3
3,Estudos Africanos,1506-9131,141.5,129.0,-12.5
3,Estudos Clássicos,1506-9133,133.5,140.0,6.5
3,Estudos Europeus,1506-9135,153.0,164.5,11.5
3,Filosofia,1506-9139,142.0,156.2,14.2
3,História,1506-9181,,182.0,
3,História da Arte,1506-9182,,155.5,
3,"Línguas, Literaturas e Culturas",1506-9204,159.0,184.0,25.0
3,Tradução,1506-9252,150.3,163.0,12.7
3,Estudos Asiáticos,1506-9914,,149.5,
3,Estudos Portugueses,1506-9917,143.5,147.5,4.0
3,Estudos Comparatistas,1506-L097,141.5,144.5,3.0
3,Estudos de Cultura e Comunicação Intercultural,1506-L288,148.0,157.8,9.8
3,Ciências da Nutrição,1507-9554,,191.0,
3,Medicina,1507-9813,,200.0,
3,Medicina Dentária,1508-9548,,200.0,
3,Higiene Oral,1508-9556,,167.0,
3,Prótese Dentária,1508-9791,,142.5,
3,Medicina Veterinária,1509-9847,166.8,191.5,24.7
3,Dança,1510-9068,,123.0,
3,Gestão do Desporto,1510-9162,,158.0,
3,Ciências do Desporto,1510-9707,143.0,143.5,0.5
3,Reabilitação Psicomotora,1510-9841,138.0,156.0,18.0
3,Psicologia,1511-9219,,193.0,
3,Educação e Formação,1513-L040,,137.0,
3,Planeamento e Gestão do Território,1514-8411,,147.0,
3,Arquitetura Paisagista,1515-8258,136.5,163.0,26.5
3,Engenharia Florestal e dos Recursos Naturais,1515-8377,,108.5,
3,Biologia,1515-9011,159.0,158.0,-1.0
3,Engenharia Agronómica,1515-9086,,125.5,
3,Engenharia Alimentar,1515-9087,128.3,127.5,-0.8
3,Engenharia do Ambiente,1515-9099,127.8,142.0,14.2
3,Engenharia Zootécnica,1515-9129,,137.5,
3,Serviço Social (regime pós-laboral),1516-8014,,141.0,
3,Administração Pública (regime pós-laboral),1516-8102,,141.0,
3,Sociologia (regime pós-laboral),1516-8109,,133.5,
3,Gestão de Recursos Humanos (regime pós-laboral),1516-8111,,148.2,
3,Administração Pública e Políticas do Território (regime pós-laboral),1516-8363,,135.5,
3,Relações Internacionais (regime pós-laboral),1516-8364,,158.0,
3,Administração Pública,1516-9002,,148.5,
3,Ciência Política,1516-9019,,186.0,
3,Ciências da Comunicação,1516-9023,,183.0,
3,Gestão de Recursos Humanos,1516-9157,,158.5,
3,Relações Internacionais,1516-9229,,184.0,
3,Serviço Social,1516-9238,,156.5,
3,Sociologia,1516-9240,,151.0,
3,Antropologia,1516-9448,,134.5,
3,Economia,1517-9081,160.8,160.5,-0.3
3,Gestão,1517-9147,162.5,178.0,15.5
3,Matemática Aplicada à Economia e à Gestão,1517-9210,,200.0,
3,Gestão (ensino em Inglês),1517-A001,172.0,200.0,28.0
3,Economia (ensino em Inglês),1517-A006,162.0,168.5,6.5
3,Finanças (ensino em inglês),1517-A013,,162.5,
3,Engenharia Civil,1518-9089,142.5,120.5,-22.0
3,Engenharia de Materiais,1518-9096,,145.0,
3,Engenharia do Ambiente,1518-9099,138.5,148.0,9.5
3,Engenharia Informática e de Computadores,1518-9121,,200.0,
3,Engenharia Mecânica,1518-9123,,200.0,
3,Engenharia Química,1518-9125,144.8,162.5,17.7
3,Arquitetura,1518-9257,,162.5,
3,Matemática Aplicada e Computação,1518-9345,,200.0,
3,Engenharia Biomédica,1518-9455,,200.0,
3,Engenharia Biológica,1518-9474,,200.0,
3,Engenharia Naval e Oceânica,1518-L162,,158.0,
3,Engenharia Eletrotécnica e de Computadores,1518-L209,124.3,131.5,7.2
3,Engenharia Aeroespacial,1518-L221,,200.0,
3,Engenharia Física Tecnológica,1518-L233,188.3,200.0,11.7
3,Engenharia de Minas e Recursos Energéticos,1518-L239,,127.0,
3,Engenharia de Telecomunicações e Informática,1519-9098,,138.0,
3,Engenharia e Gestão Industrial,1519-9104,,178.0,
3,Engenharia Informática e de Computadores,1519-9121,,200.0,
3,Engenharia Eletrónica,1519-9912,,137.0,
3,Marketing (regime pós-laboral),3011-8005,,144.5,
3,Contabilidade,3011-9056,139.6,139.0,-0.6
3,Finanças,3011-9140,139.4,184.5,45.1
3,Marketing,3011-9205,165.7,186.0,20.3
3,Contabilidade (regime pós-laboral),3011-9869,,128.5,
3,Finanças (regime pós-laboral),3011-9888,131.5,95.0,-36.5
3,Gestão da Qualidade,3012-8405,136.1,95.0,-41.1
3,Secretariado e Comunicação Empresarial,3012-9235,,133.0,
3,Gestão Comercial,3012-L021,,143.5,
3,Enfermagem,3013-9500,,151.5,
3,Fisioterapia,3013-9504,,168.0,
3,Terapia da Fala,3013-9890,140.4,148.0,7.6
3,Imagem Médica e Radioterapia,3013-L066,135.2,141.5,6.3
3,Design de Produto e Tecnologia,3014-L138,128.1,147.5,19.4
3,Agronomia,3021-9003,121.5,99.0,-22.5
3,Engenharia do Ambiente,3021-9099,,96.0,
3,Ciência e Tecnologia dos Alimentos,3021-9350,106.1,95.0,-11.1
3,Audiovisual e Multimédia,3022-9010,128.8,98.8,-30.0
3,Serviço Social,3022-9238,,111.5,
3,Educação Básica,3022-9853,,118.2,
3,Engenharia Informática,3023-9119,126.8,95.0,-31.8
3,Solicitadoria,3023-9242,139.9,163.5,23.6
3,Turismo,3023-9254,,99.8,
3,Gestão de Empresas (regime pós-laboral),3023-9994,,105.0,
3,Solicitadoria (regime pós-laboral),3031-8015,,141.0,
3,Contabilidade,3031-9056,,161.0,
3,Finanças,3031-9140,145.8,158.5,12.7
3,Gestão de Empresas,3031-9152,158.2,185.0,26.8
3,Solicitadoria,3031-9242,149.9,191.5,41.6
3,Contabilidade (regime pós-laboral),3031-9869,148.3,95.0,-53.3
3,Fiscalidade (regime pós-laboral),3031-9990,,137.5,
3,Gestão de Empresas (regime pós-laboral),3031-9994,152.9,146.0,-6.9
3,Gestão Pública,3031-L140,,143.0,
3,Engenharia de Sistemas Informáticos,3032-8409,139.0,141.5,2.5
3,Engenharia Informática Médica,3032-L181,,128.5,
3,Design Industrial,3033-9074,,138.5,
3,Design Gráfico,3033-9470,,184.0,
3,Design Gráfico (regime pós-laboral),3033-9873,,137.5,
3,Design Audiovisual,3033-L260,,135.0,
3,Gestão de Atividades Turísticas,3034-8156,146.6,95.0,-51.6
3,Gestão de Atividades Turísticas (regime pós-laboral),3034-8341,,95.8,
3,Gestão Hoteleira,3034-9173,,134.0,
3,Enfermagem Veterinária,3041-9085,127.9,95.0,-32.9
3,Engenharia Alimentar,3041-9087,,99.5,
3,Engenharia Zootécnica,3041-9129,,95.5,
3,Enologia,3041-9752,114.9,99.0,-15.9
3,Biologia e Biotecnologia,3041-L029,110.0,97.5,-12.5
3,Línguas para Relações Internacionais,3042-8374,,100.5,
3,Educação Ambiental,3042-9082,125.9,126.0,0.1
3,Educação Social,3042-9084,134.3,103.2,-31.1
3,Educação Básica,3042-9853,130.2,95.0,-35.2
3,Arte e Design,3042-9898,132.5,95.0,-37.5
3,Animação e Produção Artística,3042-9933,116.6,121.0,4.4
3,Relações Lusófonas e Língua Portuguesa,3042-L088,124.9,124.0,-0.9
3,Música em Contextos Comunitários,3042-L175,,174.5,
3,Contabilidade,3043-9056,,121.0,
3,Engenharia Civil,3043-9089,,121.0,
3,Engenharia e Gestão Industrial,3043-9104,,95.5,
3,Engenharia Eletrotécnica e de Computadores,3043-9112,,130.5,
3,Engenharia Informática,3043-9119,,107.0,
3,Engenharia Mecânica,3043-9123,,96.0,
3,Informática de Gestão,3043-9186,,124.5,
3,"Gestão de Negócios Internacionais (Curso Europeu, ensino em Inglês)",3043-A004,118.9,97.0,-21.9
3,Tecnologia Biomédica,3043-L069,113.0,121.5,8.5
3,Design de Jogos Digitais,3045-8309,122.4,99.5,-22.9
3,Gestão e Administração Pública,3045-9165,122.3,100.0,-22.3
3,Marketing,3045-9205,,133.5,
3,Multimédia,3045-9213,101.5,97.2,-4.3
3,Solicitadoria,3045-9242,,135.5,
3,Turismo,3045-9254,120.4,102.0,-18.4
3,Agronomia,3051-9003,,96.5,
3,Enfermagem Veterinária,3051-9085,,143.5,
3,Biotecnologia Alimentar,3051-L093,,96.0,
3,Serviço Social,3052-9238,,98.0,
3,Secretariado,3052-9485,127.0,103.5,-23.5
3,Engenharia Civil,3053-9089,,100.0,
3,Engenharia Eletrotécnica e das Telecomunicações,3053-9111,,96.2,
3,Engenharia Informática,3053-9119,124.3,95.0,-29.3
3,Informática e Multimédia,3053-L275,,129.5,
3,Gestão,3054-9147,115.8,115.5,-0.3
3,Turismo,3054-9254,118.3,122.0,3.7
3,Gestão Comercial,3054-L021,119.3,95.0,-24.3
3,Design de Interiores e Equipamento,3055-9725,157.7,158.0,0.3
3,Design de Moda e Têxtil,3055-9726,,181.5,
3,Biotecnologia,3061-9016,125.6,147.0,21.4
3,Enfermagem Veterinária,3061-9085,148.1,158.0,9.9
3,Ciências Florestais e Recursos Naturais,3061-L009,120.8,112.5,-8.3
3,Tecnologia Alimentar,3061-L015,127.3,114.5,-12.8
3,Tecnologia e Gestão Ambiental,3061-L024,114.7,95.0,-19.7
3,Turismo em Espaços Rurais e Naturais,3061-L178,117.1,98.5,-18.6
3,Animação Socioeducativa (regime pós-laboral),3062-8093,134.5,111.0,-23.5
3,Turismo (regime pós-laboral),3062-8114,135.2,95.0,-40.2
3,Comunicação Organizacional (regime pós-laboral),3062-8342,,138.5,
3,Comunicação Social,3062-9054,151.5,176.5,25.0
3,Turismo,3062-9254,135.6,140.5,4.9
3,Gerontologia Social,3062-9668,132.9,117.5,-15.4
3,Animação Socioeducativa,3062-9675,137.4,95.0,-42.4
3,Comunicação Organizacional,3062-9717,149.8,142.5,-7.3
3,Desporto e Lazer,3062-9731,141.5,138.0,-3.5
3,Língua Gestual Portuguesa,3062-9774,138.0,95.0,-43.0
3,Educação Básica,3062-9853,,144.5,
3,Comunicação e Design Multimédia,3062-9894,,150.8,
3,Arte e Design,3062-9898,,172.0,
3,Gastronomia,3062-L095,,134.0,
3,Finanças e Contabilidade,3063-8029,150.0,155.5,5.5
3,Secretariado de Direção e Administração,3063-8519,140.5,140.0,-0.5
3,Gestão de Empresas,3063-9152,150.9,168.0,17.1
3,Informática de Gestão,3063-9186,137.0,134.5,-2.5
3,Contabilidade e Gestão Pública,3063-9722,145.0,95.0,-50.0
3,Solicitadoria e Administração,3063-9801,147.0,158.0,11.0
3,Marketing e Negócios Internacionais,3063-L023,,158.0,
3,Comércio e Relações Económicas Internacionais,3063-L056,139.7,154.0,14.3
3,Engenharia Civil,3064-9089,,125.0,
3,Engenharia Informática,3064-9119,146.3,150.0,3.7
3,Engenharia Informática (regime pós-laboral),3064-9885,144.8,95.0,-49.8
3,Engenharia Eletrotécnica e de Computadores,3064-L209,135.2,95.0,-40.2
3,Contabilidade e Administração,3065-9058,115.9,125.0,9.1
3,Engenharia Informática,3065-9119,130.3,124.5,-5.8
3,Gestão,3065-9147,103.2,152.5,49.3
3,Marketing,3065-9205,125.5,144.0,18.5
3,Gestão do Território,3065-9895,,115.0,
3,Imagem Animada,3081-8337,142.7,149.5,6.8
3,Ciências da Comunicação,3081-9023,,160.5,
3,Design de Comunicação,3081-9070,153.8,95.0,-58.8
3,Educação Social,3081-9084,138.3,135.0,-3.3
3,Desporto,3081-9563,133.4,136.0,2.6
3,Educação Básica,3081-9853,141.1,95.0,-46.1
3,Gestão,3082-9147,134.3,146.2,11.9
3,Gestão (regime noturno),3082-9148,137.3,126.2,-11.1
3,Gestão Hoteleira,3082-9173,133.7,136.8,3.1
3,Marketing,3082-9205,142.7,152.5,9.8
3,Turismo,3082-9254,132.3,130.0,-2.3
3,Engenharia Mecânica,3083-9123,128.7,126.0,-2.7
3,Engenharia Eletrotécnica e de Computadores,3083-L209,140.5,95.0,-45.5
3,Engenharia de Sistemas e Tecnologias Informáticas,3083-L269,122.4,116.5,-5.9
3,Gestão (regime noturno),3087-9148,125.0,95.0,-30.0
3,Turismo,3087-9254,127.2,112.0,-15.2
3,Comunicação Multimédia,3091-8339,115.9,95.5,-20.4
3,Animação Sociocultural,3091-9005,120.4,116.0,-4.4
3,Desporto,3091-9563,,129.5,
3,Comunicação e Relações Públicas,3091-9652,129.8,126.5,-3.3
3,Educação Básica,3091-9853,126.0,95.0,-31.0
3,"Desporto, Condição Física e Saúde",3091-L034,,120.5,
3,Contabilidade,3092-9056,111.5,95.0,-16.5
3,Engenharia Civil,3092-9089,,99.5,
3,Engenharia Informática,3092-9119,123.8,95.0,-28.8
3,Engenharia Topográfica,3092-9128,140.9,95.0,-45.9
3,Gestão,3092-9147,120.8,101.0,-19.8
3,Gestão de Recursos Humanos,3092-9157,126.0,125.5,-0.5
3,Marketing,3092-9205,,139.5,
3,Energia e Ambiente,3092-9855,112.1,95.0,-17.1
3,Mecânica e Informática Industrial,3092-L196,119.7,114.5,-5.2
3,Ciência de Dados e Inteligência Artificial,3092-L283,,120.5,
3,Gestão Hoteleira,3095-9173,124.6,119.5,-5.1
3,Turismo e Lazer,3095-9255,96.0,116.5,20.5
3,Restauração e Catering,3095-9484,133.7,95.0,-38.7
